This file was created by the Human Brain Project PlatformThis is the connectivity data for a network with parameters N=7000, Ek=10, l=15, rho=0.1, m0=100, phi_up0.9 and phi_down=0.0005start	end 
3518	5637
3518	5669
3518	5712
3518	5725
3518	5746
3518	5774
3518	5779
3518	5810
3518	5830
3518	5833
3518	5840
3518	5872
3518	5916
3518	5921
3518	5940
3518	6034
3518	6072
3518	6119
3518	6144
3518	6163
3518	6217
3518	6250
3518	6337
3518	6444
3518	6509
3518	6513
3518	6613
3518	6618
3518	6629
3518	6654
3518	6665
3518	6667
3518	6684
3518	6721
3518	6737
3518	6764
3518	6798
3518	6861
3518	6999
3519	3511
3519	3516
3519	3521
3519	3524
3519	3531
3519	3536
3519	3540
3519	3567
3519	3569
3519	3598
3519	3600
3519	3628
3519	3633
3519	3664
3519	3674
3519	3717
3519	3723
3519	3728
3519	3734
3519	3743
3519	3758
3519	3759
3519	3760
3519	3772
3519	3794
3519	3820
3519	3851
3519	3881
3519	3888
3519	3931
3519	3935
3519	4030
3519	4033
3519	4117
3519	4151
3519	4152
3519	4162
3519	4363
3519	4367
3519	4426
3519	4455
3519	4475
3519	4613
3519	4689
3519	4740
3519	4752
3519	4878
3519	4943
3519	4950
3519	4997
3519	5266
3519	5381
3519	5384
3519	5386
3519	5420
3519	5489
3519	5492
3519	5509
3519	5515
3519	5530
3519	5598
3519	5704
3519	5710
3519	5818
3519	5868
3519	5869
3519	5878
3519	5898
3519	5931
3519	5942
3519	5964
3519	6205
3519	6253
3519	6274
3519	6306
3519	6425
3519	6495
3519	6505
3519	6539
3519	6556
3519	6802
3519	6845
3519	6862
3519	6919
3519	6956
3520	1434
3520	3500
3520	3518
3520	3538
3520	3560
3520	3561
3520	3589
3520	3600
3520	3606
3520	3615
3520	3616
3520	3627
3520	3628
3520	3637
3520	3639
3520	3658
3520	3666
3520	3715
3520	3716
3520	3728
3520	3729
3520	3769
3520	3786
3520	3817
3520	3825
3520	3867
3520	3875
3520	3905
3520	3931
3520	3958
3520	4026
3520	4030
3520	4097
3520	4133
3520	4149
3520	4179
3520	4221
3520	4249
3520	4263
3520	4315
3520	4321
3520	4402
3520	4525
3520	4549
3520	4646
3520	4663
3520	4666
3520	4680
3520	4695
3520	4727
3520	4815
3520	4816
3520	4831
3520	4874
3520	4892
3520	4916
3520	4934
3520	4998
3520	5077
3520	5117
3520	5130
3520	5173
3520	5207
3520	5380
3520	5439
3520	5448
3520	5474
3520	5481
3520	5509
3520	5654
3520	5669
3520	5711
3520	5824
3520	5852
3520	5885
3520	5913
3520	5940
3520	6034
3520	6098
3520	6237
3520	6341
3520	6467
3520	6474
3520	6497
3520	6530
3520	6562
3520	6594
3520	6621
3520	6787
3520	6818
3520	6876
3520	6952
3520	6987
3521	3405
3521	3500
3521	3509
3521	3510
3521	3525
3521	3531
3521	3539
3521	3552
3521	3553
3521	3559
3521	3570
3521	3571
3521	3578
3521	3597
3521	3600
3521	3606
3521	3613
3521	3615
3521	3623
3521	3630
3521	3639
3521	3640
3521	3644
3521	3649
3521	3656
3521	3662
3521	3673
3521	3682
3521	3692
3521	3697
3521	3717
3521	3741
3521	3744
3521	3752
3521	3762
3521	3820
3521	3823
3521	3905
3521	3932
3521	3938
3521	3971
3521	3977
3521	4024
3521	4032
3521	4035
3521	4067
3521	4092
3521	4125
3521	4235
3521	4271
3521	4289
3521	4321
3521	4329
3521	4378
3521	4416
3521	4446
3521	4488
3521	4537
3521	4548
3521	4613
3521	4640
3521	4808
3521	4816
3521	4911
3521	5043
3521	5137
3521	5155
3521	5173
3521	5183
3521	5187
3521	5225
3521	5247
3521	5259
3521	5340
3521	5428
3521	5455
3521	5470
3521	5685
3521	5688
3521	5693
3521	5712
3521	5729
3521	5750
3521	5758
3521	5775
3521	5831
3521	5851
3521	5900
3521	5978
3521	5999
3521	6009
3521	6077
3521	6227
3521	6258
3521	6259
3521	6278
3521	6437
3521	6484
3521	6507
3521	6511
3521	6541
3521	6700
3521	6740
3521	6745
3521	6810
3521	6858
3522	2147
3522	2924
3522	3502
3522	3515
3522	3519
3522	3524
3522	3528
3522	3531
3522	3538
3522	3542
3522	3559
3522	3561
3522	3582
3522	3590
3522	3598
3522	3600
3522	3601
3522	3615
3522	3630
3522	3631
3522	3665
3522	3705
3522	3707
3522	3708
3522	3723
3522	3728
3522	3735
3522	3749
3522	3767
3522	3769
3522	3781
3522	3810
3522	3844
3522	3888
3522	3899
3522	3900
3522	3903
3522	3922
3522	3929
3522	3948
3522	3954
3522	3972
3522	3995
3522	4011
3522	4045
3522	4047
3522	4084
3522	4087
3522	4094
3522	4111
3522	4129
3522	4139
3522	4160
3522	4240
3522	4260
3522	4299
3522	4312
3522	4313
3522	4327
3522	4367
3522	4393
3522	4417
3522	4418
3522	4444
3522	4496
3522	4502
3522	4504
3522	4511
3522	4546
3522	4547
3522	4560
3522	4590
3522	4611
3522	4636
3522	4653
3522	4668
3522	4709
3522	4745
3522	4803
3522	4816
3522	4834
3522	4839
3522	4846
3522	4870
3522	4908
3522	4911
3522	4918
3522	4930
3522	4992
3522	4996
3522	5073
3522	5129
3522	5165
3522	5190
3522	5195
3522	5215
3522	5228
3522	5283
3522	5305
3522	5367
3522	5386
3522	5417
3522	5418
3522	5444
3522	5501
3522	5538
3522	5539
3522	5569
3522	5584
3522	5598
3522	5607
3522	5608
3522	5674
3522	5679
3522	5726
3522	5735
3522	5786
3522	5819
3522	5980
3522	6008
3522	6056
3522	6075
3522	6097
3522	6119
3522	6133
3522	6207
3522	6229
3522	6375
3522	6392
3522	6406
3522	6442
3522	6518
3522	6603
3522	6612
3522	6713
3522	6738
3522	6772
3522	6800
3522	6805
3522	6845
3522	6931
3523	7
3523	231
3523	307
3523	833
3523	1091
3523	1390
3523	1642
3523	1881
3523	1905
3523	2023
3523	2174
3523	2188
3523	2427
3523	2506
3523	2654
3523	3259
3523	3405
3523	3507
3523	3515
3523	3517
3523	3518
3523	3527
3523	3528
3523	3532
3523	3540
3523	3541
3523	3594
3523	3600
3523	3615
3523	3620
3523	3628
3523	3646
3523	3688
3523	3714
3523	3738
3523	3772
3523	3815
3523	3816
3523	3827
3523	3861
3523	3862
3523	3880
3523	3889
3523	3890
3523	3894
3523	3935
3523	3951
3523	3954
3523	3965
3523	3983
3523	4045
3523	4046
3523	4124
3523	4139
3523	4150
3523	4244
3523	4249
3523	4256
3523	4263
3523	4285
3523	4318
3523	4319
3523	4349
3523	4353
3523	4463
3523	4530
3523	4544
3523	4565
3523	4611
3523	4647
3523	4740
3523	4758
3523	4777
3523	4887
3523	4901
3523	5002
3523	5025
3523	5125
3523	5127
3523	5138
3523	5164
3523	5189
3523	5236
3523	5364
3523	5381
3523	5617
3523	5774
3523	5883
3523	5902
3523	5951
3523	5987
3523	6009
3523	6013
3523	6033
3523	6078
3523	6084
3523	6101
3523	6119
3523	6330
3523	6333
3523	6438
3523	6510
3523	6644
3523	6662
3523	6688
3523	6730
3523	6755
3523	6764
3523	6787
3524	119
3524	136
3524	340
3524	343
3524	803
3524	1079
3524	1103
3524	1110
3524	1263
3524	1365
3524	1585
3524	2233
3524	2520
3524	2885
3524	3162
3524	3252
3524	3510
3524	3533
3524	3539
3524	3554
3524	3556
3524	3568
3524	3569
3524	3571
3524	3576
3524	3583
3524	3590
3524	3592
3524	3600
3524	3619
3524	3628
3524	3629
3524	3631
3524	3659
3524	3682
3524	3708
3524	3728
3524	3762
3524	3882
3524	3935
3524	3974
3524	4062
3524	4125
3524	4161
3524	4168
3524	4177
3524	4186
3524	4193
3524	4217
3524	4269
3524	4290
3524	4310
3524	4331
3524	4359
3524	4396
3524	4413
3524	4420
3524	4448
3524	4453
3524	4459
3524	4508
3524	4566
3524	4576
3524	4590
3524	4611
3524	4622
3524	4639
3524	4717
3524	4789
3524	4880
3524	4908
3524	4993
3524	5051
3524	5069
3524	5150
3524	5156
3524	5165
3524	5184
3524	5185
3524	5186
3524	5192
3524	5269
3524	5316
3524	5357
3524	5509
3524	5580
3524	5585
3524	5596
3524	5633
3524	5668
3524	5709
3524	5752
3524	5773
3524	5856
3524	5903
3524	5913
3524	5939
3524	5955
3524	6013
3524	6028
3524	6044
3524	6119
3524	6163
3524	6168
3524	6198
3524	6242
3524	6250
3524	6298
3524	6352
3524	6412
3524	6425
3524	6429
3524	6470
3524	6483
3524	6510
3524	6547
3524	6555
3524	6668
3524	6687
3524	6688
3524	6765
3524	6844
3524	6878
3524	6897
3524	6970
3524	6999
3525	3516
3525	3531
3525	3554
3525	3573
3525	3588
3525	3598
3525	3600
3525	3633
3525	3640
3525	3661
3525	3692
3525	3696
3525	3700
3525	3720
3525	3728
3525	3742
3525	3773
3525	3779
3525	3783
3525	3807
3525	3809
3525	3820
3525	3847
3525	3856
3525	3869
3525	3931
3525	3938
3525	3942
3525	4028
3525	4033
3525	4073
3525	4087
3525	4099
3525	4105
3525	4140
3525	4151
3525	4152
3525	4249
3525	4298
3525	4402
3525	4484
3525	4514
3525	4536
3525	4556
3525	4590
3525	4598
3525	4622
3525	4626
3525	4649
3525	4777
3525	4869
3525	4881
3525	4934
3525	4942
3525	5015
3525	5019
3525	5021
3525	5025
3525	5167
3525	5196
3525	5212
3525	5310
3525	5347
3525	5389
3525	5598
3525	5699
3525	5861
3525	5903
3525	5932
3525	6114
3525	6243
3525	6298
3525	6333
3525	6358
3525	6480
3525	6556
3525	6568
3525	6618
3525	6749
3525	6793
3525	6806
3525	6840
3525	6936
3525	6939
3525	6957
3526	339
3526	630
3526	994
3526	1087
3526	1113
3526	1336
3526	1733
3526	1747
3526	2175
3526	2985
3526	3165
3526	3270
3526	3304
3526	3399
3526	3470
3526	3510
3526	3518
3526	3538
3526	3562
3526	3589
3526	3592
3526	3595
3526	3600
3526	3627
3526	3645
3526	3714
3526	3754
3526	3825
3526	3826
3526	3895
3526	4012
3526	4058
3526	4068
3526	4087
3526	4219
3526	4232
3526	4245
3526	4445
3526	4553
3526	4624
3526	4671
3526	4857
3526	4915
3526	4950
3526	4973
3526	5017
3526	5137
3526	5139
3526	5260
3526	5351
3526	5416
3526	5508
3526	5795
3526	5876
3526	5897
3526	6050
3526	6148
3526	6178
3526	6278
3526	6360
3526	6516
3526	6547
3526	6793
3526	6830
3526	6878
3527	348
3527	1155
3527	1515
3527	1564
3527	1571
3527	1837
3527	2005
3527	2061
3527	2959
3527	3024
3527	3085
3527	3205
3527	3449
3527	3506
3527	3509
3527	3515
3527	3525
3527	3538
3527	3539
3527	3572
3527	3573
3527	3576
3527	3584
3527	3600
3527	3603
3527	3604
3527	3615
3527	3627
3527	3628
3527	3642
3527	3650
3527	3668
3527	3691
3527	3698
3527	3734
3527	3738
3527	3745
3527	3770
3527	3775
3527	3785
3527	3793
3527	3820
3527	3831
3527	3864
3527	3894
3527	3914
3527	4022
3527	4034
3527	4045
3527	4068
3527	4175
3527	4203
3527	4207
3527	4285
3527	4300
3527	4325
3527	4508
3527	4551
3527	4658
3527	4660
3527	4691
3527	4923
3527	4969
3527	5017
3527	5136
3527	5224
3527	5273
3527	5392
3527	5420
3527	5639
3527	5664
3527	5736
3527	5783
3527	5840
3527	5888
3527	5933
3527	6072
3527	6081
3527	6104
3527	6139
3527	6173
3527	6175
3527	6214
3527	6274
3527	6362
3527	6467
3527	6496
3527	6547
3527	6557
3527	6611
3527	6747
3527	6752
3527	6824
3527	6838
3527	6851
3527	6899
3527	6926
3527	6984
3528	98
3528	111
3528	218
3528	313
3528	351
3528	459
3528	565
3528	1216
3528	1255
3528	1351
3528	1561
3528	1574
3528	1681
3528	1779
3528	1804
3528	2031
3528	2189
3528	2561
3528	2599
3528	2917
3528	3002
3528	3087
3528	3166
3528	3248
3528	3501
3528	3504
3528	3529
3528	3538
3528	3539
3528	3548
3528	3558
3528	3568
3528	3585
3528	3600
3528	3609
3528	3633
3528	3665
3528	3728
3528	3734
3528	3796
3528	3914
3528	3955
3528	3977
3528	3983
3528	4033
3528	4034
3528	4100
3528	4117
3528	4119
3528	4122
3528	4141
3528	4151
3528	4156
3528	4263
3528	4279
3528	4334
3528	4429
3528	4445
3528	4496
3528	4522
3528	4557
3528	4631
3528	4634
3528	4686
3528	4725
3528	4743
3528	4811
3528	4820
3528	4901
3528	4939
3528	5127
3528	5154
3528	5264
3528	5269
3528	5383
3528	5563
3528	5604
3528	5609
3528	5653
3528	5681
3528	5787
3528	5796
3528	5861
3528	6045
3528	6062
3528	6218
3528	6220
3528	6256
3528	6282
3528	6595
3528	6721
3528	6737
3528	6787
3528	6800
3528	6936
3528	6999
3529	1389
3529	1445
3529	2150
3529	2615
3529	3517
3529	3519
3529	3521
3529	3525
3529	3531
3529	3548
3529	3556
3529	3563
3529	3576
3529	3584
3529	3595
3529	3597
3529	3600
3529	3601
3529	3604
3529	3633
3529	3724
3529	3729
3529	3766
3529	3786
3529	3813
3529	3830
3529	3875
3529	3909
3529	3964
3529	4031
3529	4035
3529	4152
3529	4196
3529	4271
3529	4276
3529	4320
3529	4340
3529	4353
3529	4395
3529	4478
3529	4514
3529	4531
3529	4626
3529	4644
3529	4663
3529	4674
3529	4679
3529	4691
3529	4699
3529	4892
3529	4961
3529	4970
3529	4990
3529	5117
3529	5157
3529	5182
3529	5239
3529	5259
3529	5274
3529	5326
3529	5375
3529	5574
3529	5626
3529	5629
3529	5633
3529	5723
3529	5813
3529	5840
3529	5968
3529	6004
3529	6013
3529	6052
3529	6114
3529	6117
3529	6200
3529	6222
3529	6274
3529	6290
3529	6603
3529	6616
3529	6882
3529	6967
3530	72
3530	207
3530	510
3530	730
3530	898
3530	1037
3530	1159
3530	1165
3530	1415
3530	1696
3530	2083
3530	2199
3530	2380
3530	2607
3530	2653
3530	2731
3530	3079
3530	3149
3530	3514
3530	3523
3530	3534
3530	3546
3530	3563
3530	3565
3530	3568
3530	3569
3530	3593
3530	3600
3530	3619
3530	3623
3530	3654
3530	3688
3530	3692
3530	3714
3530	3728
3530	3729
3530	3731
3530	3820
3530	3827
3530	3832
3530	3864
3530	3889
3530	3960
3530	4012
3530	4032
3530	4076
3530	4081
3530	4114
3530	4233
3530	4378
3530	4564
3530	4566
3530	4580
3530	4616
3530	4622
3530	4676
3530	4739
3530	4808
3530	4883
3530	4986
3530	5019
3530	5223
3530	5528
3530	5588
3530	5595
3530	5654
3530	5693
3530	5753
3530	5815
3530	5921
3530	6009
3530	6161
3530	6212
3530	6325
3530	6346
3530	6376
3530	6385
3530	6470
3530	6488
3530	6547
3530	6574
3530	6611
3530	6676
3530	6749
3530	6774
3530	6987
3531	3093
3531	3500
3531	3502
3531	3504
3531	3513
3531	3516
3531	3520
3531	3526
3531	3557
3531	3567
3531	3575
3531	3577
3531	3579
3531	3583
3531	3590
3531	3594
3531	3600
3531	3606
3531	3628
3531	3644
3531	3658
3531	3679
3531	3710
3531	3759
3531	3786
3531	3820
3531	3827
3531	3889
3531	3894
3531	3898
3531	3932
3531	4003
3531	4036
3531	4130
3531	4157
3531	4191
3531	4209
3531	4278
3531	4437
3531	4459
3531	4475
3531	4517
3531	4520
3531	4554
3531	4561
3531	4582
3531	4638
3531	4654
3531	4892
3531	4895
3531	4899
3531	4919
3531	4959
3531	4983
3531	5006
3531	5036
3531	5050
3531	5080
3531	5095
3531	5196
3531	5233
3531	5273
3531	5277
3531	5328
3531	5594
3531	5653
3531	5656
3531	5847
3531	5925
3531	5931
3531	5933
3531	5968
3531	5971
3531	5989
3531	6069
3531	6102
3531	6349
3531	6373
3531	6476
3531	6595
3531	6624
3531	6680
3531	6695
3531	6838
3531	6846
3532	877
3532	2795
3532	3126
3532	3503
3532	3531
3532	3539
3532	3551
3532	3553
3532	3555
3532	3576
3532	3587
3532	3600
3532	3617
3532	3682
3532	3703
3532	3706
3532	3754
3532	3788
3532	3842
3532	3899
3532	3927
3532	3936
3532	3940
3532	3987
3532	4003
3532	4039
3532	4068
3532	4296
3532	4498
3532	4512
3532	4553
3532	4554
3532	4602
3532	4644
3532	4720
3532	4728
3532	4777
3532	4962
3532	4972
3532	4993
3532	5087
3532	5189
3532	5212
3532	5404
3532	5508
3532	5533
3532	5606
3532	5835
3532	6026
3532	6032
3532	6111
3532	6179
3532	6238
3532	6282
3532	6567
3532	6581
3532	6634
3532	6814
3533	133
3533	3294
3533	3501
3533	3509
3533	3515
3533	3532
3533	3552
3533	3557
3533	3565
3533	3574
3533	3584
3533	3585
3533	3588
3533	3598
3533	3600
3533	3601
3533	3624
3533	3635
3533	3663
3533	3696
3533	3697
3533	3698
3533	3729
3533	3736
3533	3742
3533	3796
3533	3817
3533	3818
3533	3834
3533	3842
3533	3854
3533	3876
3533	3882
3533	3926
3533	3974
3533	3981
3533	3995
3533	4040
3533	4048
3533	4066
3533	4068
3533	4099
3533	4140
3533	4150
3533	4161
3533	4180
3533	4187
3533	4206
3533	4240
3533	4247
3533	4320
3533	4356
3533	4393
3533	4497
3533	4547
3533	4564
3533	4580
3533	4642
3533	4700
3533	4826
3533	4844
3533	4850
3533	4910
3533	5002
3533	5019
3533	5044
3533	5046
3533	5126
3533	5201
3533	5267
3533	5269
3533	5277
3533	5327
3533	5354
3533	5382
3533	5410
3533	5511
3533	5613
